STATION_ID,DATE,CHLa,Year,Month,StationDate,STATION_YEAR,SECCHI_DEPTH,NITROGEN_TOTAL,PHOSPHORUS_TOTAL,PHOSPHORUS_ORTHO,TURBIDITY_HACH,TURBIDITY_NTU,TSF,TF,TSS,AMMONIA_TOTAL,NITRATE_TOTAL,DIN
4AROA192.55,1973-05-01T00:00:00Z,NA,1973,5,4AROA192.55_1973-05-01,4AROA192.55_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.3,0.57,0.8699999999999999
4AROA192.55,1973-06-18T00:00:00Z,NA,1973,6,4AROA192.55_1973-06-18,4AROA192.55_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4AROA192.55,1973-07-04T00:00:00Z,NA,1973,7,4AROA192.55_1973-07-04,4AROA192.55_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.5,0.6
4AROA192.55,1973-08-01T00:00:00Z,NA,1973,8,4AROA192.55_1973-08-01,4AROA192.55_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.2,0.30000000000000004
4AROA192.55,1973-08-14T00:00:00Z,NA,1973,8,4AROA192.55_1973-08-14,4AROA192.55_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.03,0.13
4AROA192.55,1973-09-12T00:00:00Z,NA,1973,9,4AROA192.55_1973-09-12,4AROA192.55_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.2,0.2,0.4
4AROA192.55,1973-10-25T00:00:00Z,NA,1973,10,4AROA192.55_1973-10-25,4AROA192.55_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.3,0.65,0.95
4AROA192.55,1973-10-26T00:00:00Z,NA,1973,10,4AROA192.55_1973-10-26,4AROA192.55_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.3,0.62,0.9199999999999999
4AROA192.55,1974-06-06T00:00:00Z,NA,1974,6,4AROA192.55_1974-06-06,4AROA192.55_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.41,0.51
4AROA192.55,1974-07-02T00:00:00Z,NA,1974,7,4AROA192.55_1974-07-02,4AROA192.55_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.02,0.12000000000000001
4AROA192.55,1974-08-19T00:00:00Z,NA,1974,8,4AROA192.55_1974-08-19,4AROA192.55_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.26,0.36
4AROA192.55,1974-09-17T00:00:00Z,NA,1974,9,4AROA192.55_1974-09-17,4AROA192.55_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.73,0.83
4AROA192.55,1974-10-29T00:00:00Z,NA,1974,10,4AROA192.55_1974-10-29,4AROA192.55_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.3,0.86,1.16
4AROA192.55,1975-05-27T00:00:00Z,NA,1975,5,4AROA192.55_1975-05-27,4AROA192.55_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,1.1,0.53,1.6300000000000001
4AROA192.55,1975-06-09T00:00:00Z,NA,1975,6,4AROA192.55_1975-06-09,4AROA192.55_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.7,0.69,1.39
4AROA192.55,1975-06-26T00:00:00Z,NA,1975,6,4AROA192.55_1975-06-26,4AROA192.55_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.33,0.43000000000000005
4AROA192.55,1975-07-01T00:00:00Z,NA,1975,7,4AROA192.55_1975-07-01,4AROA192.55_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.3,0.4
4AROA192.55,1975-07-30T00:00:00Z,NA,1975,7,4AROA192.55_1975-07-30,4AROA192.55_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.06,0.16
4AROA192.55,1975-08-12T00:00:00Z,NA,1975,8,4AROA192.55_1975-08-12,4AROA192.55_1975,NA,NA,NA,0.02,NA,NA,NA,NA,NA,0.1,0.37,0.47
4AROA192.55,1975-08-25T00:00:00Z,NA,1975,8,4AROA192.55_1975-08-25,4AROA192.55_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.27,0.37
4AROA192.55,1975-09-10T00:00:00Z,NA,1975,9,4AROA192.55_1975-09-10,4AROA192.55_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.21,0.31
4AROA192.55,1975-10-29T00:00:00Z,NA,1975,10,4AROA192.55_1975-10-29,4AROA192.55_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.57,0.6699999999999999
4AROA196.05,1972-05-24T00:00:00Z,NA,1972,5,4AROA196.05_1972-05-24,4AROA196.05_1972,NA,NA,NA,0.02,NA,NA,NA,NA,NA,0.175,0.295,0.47
4AROA196.05,1972-06-07T00:00:00Z,NA,1972,6,4AROA196.05_1972-06-07,4AROA196.05_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.03,0.04,0.07
4AROA196.05,1972-07-20T00:00:00Z,NA,1972,7,4AROA196.05_1972-07-20,4AROA196.05_1972,NA,NA,NA,0.05,NA,NA,NA,NA,NA,0.08,0.125,0.20500000000000002
4AROA196.05,1972-08-05T00:00:00Z,NA,1972,8,4AROA196.05_1972-08-05,4AROA196.05_1972,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.08,0.99,1.07
4AROA196.05,1972-08-20T00:00:00Z,NA,1972,8,4AROA196.05_1972-08-20,4AROA196.05_1972,NA,NA,NA,0.09,NA,NA,NA,NA,NA,0.53,0.88,1.4100000000000001
4AROA196.05,1972-09-13T00:00:00Z,NA,1972,9,4AROA196.05_1972-09-13,4AROA196.05_1972,NA,NA,NA,0.34,NA,NA,NA,NA,NA,1.15,1.08,2.23
4AROA196.05,1972-10-04T00:00:00Z,NA,1972,10,4AROA196.05_1972-10-04,4AROA196.05_1972,NA,NA,NA,0.07,NA,NA,NA,NA,NA,0.41,0.57,0.98
4AROA196.05,1973-05-01T00:00:00Z,NA,1973,5,4AROA196.05_1973-05-01,4AROA196.05_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.2,0.52,0.72
4AROA196.05,1973-08-14T00:00:00Z,NA,1973,8,4AROA196.05_1973-08-14,4AROA196.05_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.02,0.12000000000000001
4AROA196.05,1973-09-12T00:00:00Z,NA,1973,9,4AROA196.05_1973-09-12,4AROA196.05_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.13,0.23
4AROA196.05,1974-06-06T00:00:00Z,NA,1974,6,4AROA196.05_1974-06-06,4AROA196.05_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.87,0.97
4AROA196.05,1974-08-19T00:00:00Z,NA,1974,8,4AROA196.05_1974-08-19,4AROA196.05_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.9,1.77,2.67
4AROA196.05,1974-09-17T00:00:00Z,NA,1974,9,4AROA196.05_1974-09-17,4AROA196.05_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,1.45,1.55
4AROA196.05,1974-10-29T00:00:00Z,NA,1974,10,4AROA196.05_1974-10-29,4AROA196.05_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.8,1.67,2.4699999999999998
4AROA196.05,1975-05-27T00:00:00Z,NA,1975,5,4AROA196.05_1975-05-27,4AROA196.05_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,1.2,0.65,1.85
4AROA196.05,1975-06-09T00:00:00Z,NA,1975,6,4AROA196.05_1975-06-09,4AROA196.05_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.8,0.68,1.48
4AROA196.05,1975-06-26T00:00:00Z,NA,1975,6,4AROA196.05_1975-06-26,4AROA196.05_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,1.2,0.72,1.92
4AROA196.05,1975-07-01T00:00:00Z,NA,1975,7,4AROA196.05_1975-07-01,4AROA196.05_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,1.1,0.71,1.81
4AROA196.05,1975-07-30T00:00:00Z,NA,1975,7,4AROA196.05_1975-07-30,4AROA196.05_1975,NA,NA,NA,0.17,NA,NA,NA,NA,NA,0.8,1.27,2.0700000000000003
4AROA196.05,1975-08-12T00:00:00Z,NA,1975,8,4AROA196.05_1975-08-12,4AROA196.05_1975,NA,NA,NA,0.04,NA,NA,NA,NA,NA,0.3,1.13,1.43
4AROA196.05,1975-08-25T00:00:00Z,NA,1975,8,4AROA196.05_1975-08-25,4AROA196.05_1975,NA,NA,NA,0.26,NA,NA,NA,NA,NA,0.5,1.28,1.78
4AROA196.05,1975-09-10T00:00:00Z,NA,1975,9,4AROA196.05_1975-09-10,4AROA196.05_1975,NA,NA,NA,0.05,NA,NA,NA,NA,NA,0.4,1.64,2.04
4AROA196.05,1975-10-29T00:00:00Z,NA,1975,10,4AROA196.05_1975-10-29,4AROA196.05_1975,NA,NA,NA,0.25,NA,NA,NA,NA,NA,0.6,1.37,1.9700000000000002
4ARUD000.40,1972-05-23T00:00:00Z,NA,1972,5,4ARUD000.40_1972-05-23,4ARUD000.40_1972,NA,NA,NA,0.02,NA,NA,NA,NA,NA,0.08,0.06,0.14
4ARUD000.40,1972-07-18T00:00:00Z,NA,1972,7,4ARUD000.40_1972-07-18,4ARUD000.40_1972,NA,NA,NA,0.02,NA,NA,NA,NA,NA,0.08,0.01,0.09
4ARUD000.40,1972-08-06T00:00:00Z,NA,1972,8,4ARUD000.40_1972-08-06,4ARUD000.40_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ARUD000.40,1972-08-18T00:00:00Z,NA,1972,8,4ARUD000.40_1972-08-18,4ARUD000.40_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.12,0.01,0.13
4ARUD000.40,1972-09-11T00:00:00Z,NA,1972,9,4ARUD000.40_1972-09-11,4ARUD000.40_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ARUD000.40,1972-10-02T00:00:00Z,NA,1972,10,4ARUD000.40_1972-10-02,4ARUD000.40_1972,NA,NA,NA,0.2,NA,NA,NA,NA,NA,0.1,0.04,0.14
4ARUD000.40,1973-05-02T00:00:00Z,NA,1973,5,4ARUD000.40_1973-05-02,4ARUD000.40_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ARUD000.40,1973-06-19T00:00:00Z,NA,1973,6,4ARUD000.40_1973-06-19,4ARUD000.40_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ARUD000.40,1973-07-16T00:00:00Z,NA,1973,7,4ARUD000.40_1973-07-16,4ARUD000.40_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ARUD000.40,1973-08-15T00:00:00Z,NA,1973,8,4ARUD000.40_1973-08-15,4ARUD000.40_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1972-05-25T00:00:00Z,NA,1972,5,4ASRE046.90_1972-05-25,4ASRE046.90_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.02,0.01,0.03
4ASRE046.90,1972-06-06T00:00:00Z,NA,1972,6,4ASRE046.90_1972-06-06,4ASRE046.90_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE046.90,1972-07-03T00:00:00Z,NA,1972,7,4ASRE046.90_1972-07-03,4ASRE046.90_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE046.90,1972-07-19T00:00:00Z,NA,1972,7,4ASRE046.90_1972-07-19,4ASRE046.90_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE046.90,1972-08-04T00:00:00Z,NA,1972,8,4ASRE046.90_1972-08-04,4ASRE046.90_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE046.90,1972-08-19T00:00:00Z,NA,1972,8,4ASRE046.90_1972-08-19,4ASRE046.90_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.02,0.01,0.03
4ASRE046.90,1972-09-12T00:00:00Z,NA,1972,9,4ASRE046.90_1972-09-12,4ASRE046.90_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE046.90,1972-10-03T00:00:00Z,NA,1972,10,4ASRE046.90_1972-10-03,4ASRE046.90_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.03,0.01,0.04
4ASRE046.90,1973-07-03T00:00:00Z,NA,1973,7,4ASRE046.90_1973-07-03,4ASRE046.90_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1973-08-02T00:00:00Z,NA,1973,8,4ASRE046.90_1973-08-02,4ASRE046.90_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1973-08-13T00:00:00Z,NA,1973,8,4ASRE046.90_1973-08-13,4ASRE046.90_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1973-09-11T00:00:00Z,NA,1973,9,4ASRE046.90_1973-09-11,4ASRE046.90_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1974-06-09T00:00:00Z,NA,1974,6,4ASRE046.90_1974-06-09,4ASRE046.90_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1974-07-11T00:00:00Z,NA,1974,7,4ASRE046.90_1974-07-11,4ASRE046.90_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1974-08-12T00:00:00Z,NA,1974,8,4ASRE046.90_1974-08-12,4ASRE046.90_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1974-09-24T00:00:00Z,NA,1974,9,4ASRE046.90_1974-09-24,4ASRE046.90_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1974-10-07T00:00:00Z,NA,1974,10,4ASRE046.90_1974-10-07,4ASRE046.90_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE046.90,1975-06-04T00:00:00Z,NA,1975,6,4ASRE046.90_1975-06-04,4ASRE046.90_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE046.90,1975-06-19T00:00:00Z,NA,1975,6,4ASRE046.90_1975-06-19,4ASRE046.90_1975,NA,NA,NA,0.2,NA,NA,2,NA,4,0.1,0.05,0.15000000000000002
4ASRE046.90,1975-06-30T00:00:00Z,NA,1975,6,4ASRE046.90_1975-06-30,4ASRE046.90_1975,NA,NA,NA,0.1,NA,NA,0,NA,0,0.1,0.05,0.15000000000000002
4ASRE046.90,1975-07-16T00:00:00Z,NA,1975,7,4ASRE046.90_1975-07-16,4ASRE046.90_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE046.90,1975-08-05T00:00:00Z,NA,1975,8,4ASRE046.90_1975-08-05,4ASRE046.90_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE046.90,1975-08-28T00:00:00Z,NA,1975,8,4ASRE046.90_1975-08-28,4ASRE046.90_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE046.90,1975-09-20T00:00:00Z,NA,1975,9,4ASRE046.90_1975-09-20,4ASRE046.90_1975,NA,NA,NA,0.01,NA,NA,2,NA,4,0.1,0.05,0.15000000000000002
4ASRE046.90,1975-10-22T00:00:00Z,NA,1975,10,4ASRE046.90_1975-10-22,4ASRE046.90_1975,NA,NA,NA,0.01,NA,NA,0,NA,0,0.1,0.05,0.15000000000000002
4ASRE046.90,1976-06-23T00:00:00Z,NA,1976,6,4ASRE046.90_1976-06-23,4ASRE046.90_1976,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE046.90,1976-08-18T00:00:00Z,NA,1976,8,4ASRE046.90_1976-08-18,4ASRE046.90_1976,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE046.90,1976-09-13T00:00:00Z,NA,1976,9,4ASRE046.90_1976-09-13,4ASRE046.90_1976,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE047.95,1972-05-25T00:00:00Z,NA,1972,5,4ASRE047.95_1972-05-25,4ASRE047.95_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE047.95,1972-06-06T00:00:00Z,NA,1972,6,4ASRE047.95_1972-06-06,4ASRE047.95_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE047.95,1972-07-03T00:00:00Z,NA,1972,7,4ASRE047.95_1972-07-03,4ASRE047.95_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE047.95,1972-07-19T00:00:00Z,NA,1972,7,4ASRE047.95_1972-07-19,4ASRE047.95_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE047.95,1972-08-04T00:00:00Z,NA,1972,8,4ASRE047.95_1972-08-04,4ASRE047.95_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE047.95,1972-08-19T00:00:00Z,NA,1972,8,4ASRE047.95_1972-08-19,4ASRE047.95_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE047.95,1972-09-12T00:00:00Z,NA,1972,9,4ASRE047.95_1972-09-12,4ASRE047.95_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE047.95,1972-10-03T00:00:00Z,NA,1972,10,4ASRE047.95_1972-10-03,4ASRE047.95_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE047.95,1973-07-03T00:00:00Z,NA,1973,7,4ASRE047.95_1973-07-03,4ASRE047.95_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE047.95,1973-08-02T00:00:00Z,NA,1973,8,4ASRE047.95_1973-08-02,4ASRE047.95_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE047.95,1973-08-13T00:00:00Z,NA,1973,8,4ASRE047.95_1973-08-13,4ASRE047.95_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE047.95,1973-09-11T00:00:00Z,NA,1973,9,4ASRE047.95_1973-09-11,4ASRE047.95_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE047.95,1974-07-11T00:00:00Z,NA,1974,7,4ASRE047.95_1974-07-11,4ASRE047.95_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE047.95,1974-08-12T00:00:00Z,NA,1974,8,4ASRE047.95_1974-08-12,4ASRE047.95_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE047.95,1974-09-24T00:00:00Z,NA,1974,9,4ASRE047.95_1974-09-24,4ASRE047.95_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE047.95,1974-10-07T00:00:00Z,NA,1974,10,4ASRE047.95_1974-10-07,4ASRE047.95_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE047.95,1975-06-04T00:00:00Z,NA,1975,6,4ASRE047.95_1975-06-04,4ASRE047.95_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE047.95,1975-06-19T00:00:00Z,NA,1975,6,4ASRE047.95_1975-06-19,4ASRE047.95_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE047.95,1975-06-30T00:00:00Z,NA,1975,6,4ASRE047.95_1975-06-30,4ASRE047.95_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE047.95,1975-07-16T00:00:00Z,NA,1975,7,4ASRE047.95_1975-07-16,4ASRE047.95_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE047.95,1975-08-05T00:00:00Z,NA,1975,8,4ASRE047.95_1975-08-05,4ASRE047.95_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE047.95,1975-08-28T00:00:00Z,NA,1975,8,4ASRE047.95_1975-08-28,4ASRE047.95_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE047.95,1975-09-02T00:00:00Z,NA,1975,9,4ASRE047.95_1975-09-02,4ASRE047.95_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE047.95,1975-10-22T00:00:00Z,NA,1975,10,4ASRE047.95_1975-10-22,4ASRE047.95_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1972-05-25T00:00:00Z,NA,1972,5,4ASRE048.93_1972-05-25,4ASRE048.93_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE048.93,1972-06-06T00:00:00Z,NA,1972,6,4ASRE048.93_1972-06-06,4ASRE048.93_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE048.93,1972-07-03T00:00:00Z,NA,1972,7,4ASRE048.93_1972-07-03,4ASRE048.93_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE048.93,1972-07-19T00:00:00Z,NA,1972,7,4ASRE048.93_1972-07-19,4ASRE048.93_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE048.93,1972-08-04T00:00:00Z,NA,1972,8,4ASRE048.93_1972-08-04,4ASRE048.93_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE048.93,1972-08-19T00:00:00Z,NA,1972,8,4ASRE048.93_1972-08-19,4ASRE048.93_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.05,0.01,0.060000000000000005
4ASRE048.93,1972-09-12T00:00:00Z,NA,1972,9,4ASRE048.93_1972-09-12,4ASRE048.93_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE048.93,1972-10-03T00:00:00Z,NA,1972,10,4ASRE048.93_1972-10-03,4ASRE048.93_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE048.93,1973-07-03T00:00:00Z,NA,1973,7,4ASRE048.93_1973-07-03,4ASRE048.93_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE048.93,1973-08-02T00:00:00Z,NA,1973,8,4ASRE048.93_1973-08-02,4ASRE048.93_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE048.93,1973-08-13T00:00:00Z,NA,1973,8,4ASRE048.93_1973-08-13,4ASRE048.93_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.1,0.2
4ASRE048.93,1973-09-11T00:00:00Z,NA,1973,9,4ASRE048.93_1973-09-11,4ASRE048.93_1973,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE048.93,1974-07-11T00:00:00Z,NA,1974,7,4ASRE048.93_1974-07-11,4ASRE048.93_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE048.93,1974-08-12T00:00:00Z,NA,1974,8,4ASRE048.93_1974-08-12,4ASRE048.93_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE048.93,1974-09-24T00:00:00Z,NA,1974,9,4ASRE048.93_1974-09-24,4ASRE048.93_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE048.93,1974-10-07T00:00:00Z,NA,1974,10,4ASRE048.93_1974-10-07,4ASRE048.93_1974,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.01,0.11
4ASRE048.93,1975-06-04T00:00:00Z,NA,1975,6,4ASRE048.93_1975-06-04,4ASRE048.93_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1975-06-19T00:00:00Z,NA,1975,6,4ASRE048.93_1975-06-19,4ASRE048.93_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1975-06-30T00:00:00Z,NA,1975,6,4ASRE048.93_1975-06-30,4ASRE048.93_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1975-07-16T00:00:00Z,NA,1975,7,4ASRE048.93_1975-07-16,4ASRE048.93_1975,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1975-08-05T00:00:00Z,NA,1975,8,4ASRE048.93_1975-08-05,4ASRE048.93_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1975-08-28T00:00:00Z,NA,1975,8,4ASRE048.93_1975-08-28,4ASRE048.93_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1975-09-02T00:00:00Z,NA,1975,9,4ASRE048.93_1975-09-02,4ASRE048.93_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1975-10-22T00:00:00Z,NA,1975,10,4ASRE048.93_1975-10-22,4ASRE048.93_1975,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1976-06-23T00:00:00Z,NA,1976,6,4ASRE048.93_1976-06-23,4ASRE048.93_1976,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1976-08-18T00:00:00Z,NA,1976,8,4ASRE048.93_1976-08-18,4ASRE048.93_1976,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE048.93,1976-09-13T00:00:00Z,NA,1976,9,4ASRE048.93_1976-09-13,4ASRE048.93_1976,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.1,0.05,0.15000000000000002
4ASRE049.87,1972-06-06T00:00:00Z,NA,1972,6,4ASRE049.87_1972-06-06,4ASRE049.87_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.02,0.01,0.03
4ASRE049.87,1972-07-03T00:00:00Z,NA,1972,7,4ASRE049.87_1972-07-03,4ASRE049.87_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
4ASRE049.87,1972-07-19T00:00:00Z,NA,1972,7,4ASRE049.87_1972-07-19,4ASRE049.87_1972,NA,NA,NA,0.01,NA,NA,NA,NA,NA,0.01,0.01,0.02
