CBSeg2003,Station,SampleDate,Year,Month,STATION_YEAR,CHLA,TN,DIN,TP,TSS,SECCHI
RPPMH ,LE3.4,2002-07-11T00:00:00Z,2002,7,LE3.4_2002,7.23,0.443,0.036000000000000004,0.0376,11,1.5
RPPMH ,LE3.4,2002-08-07T00:00:00Z,2002,8,LE3.4_2002,6.71,0.473,0.041,0.0459,3,1.5
RPPMH ,LE3.4,2002-09-12T00:00:00Z,2002,9,LE3.4_2002,11.98,NA,NA,NA,NA,0.9
RPPMH ,LE3.4,2002-10-10T00:00:00Z,2002,10,LE3.4_2002,6.84,0.505,0.073,0.04,4,2
RPPMH ,LE3.4,2003-05-15T00:00:00Z,2003,5,LE3.4_2003,12.05,0.536,0.1,0.05,5,1.3
RPPMH ,LE3.4,2003-06-12T00:00:00Z,2003,6,LE3.4_2003,10.27,0.9504999999999999,0.047,0.02,3,1.2
RPPMH ,LE3.4,2003-07-02T00:00:00Z,2003,7,LE3.4_2003,14.42,1.1030000000000002,0.013000000000000001,0.05,7,1
RPPMH ,LE3.4,2003-08-14T00:00:00Z,2003,8,LE3.4_2003,18.53,1.2483333333333335,0.018000000000000002,0.04,8,1.5
RPPMH ,LE3.4,2003-09-11T00:00:00Z,2003,9,LE3.4_2003,12.67,1.2396666666666667,0.024,0.06,5,1.6
RPPMH ,LE3.4,2003-10-09T00:00:00Z,2003,10,LE3.4_2003,5.43,1.2686666666666666,0.015,0.03,7,2.3
RPPMH ,LE3.4,2004-05-06T00:00:00Z,2004,5,LE3.4_2004,15.72,0.522,0.185,0.01765,6,1.5
RPPMH ,LE3.4,2004-06-03T00:00:00Z,2004,6,LE3.4_2004,7.89,0.575,0.104,0.0386,4,2
RPPMH ,LE3.4,2004-07-08T00:00:00Z,2004,7,LE3.4_2004,17.41,0.608,0.013000000000000001,0.0371,4,1.8
RPPMH ,LE3.4,2004-08-04T00:00:00Z,2004,8,LE3.4_2004,9.63,0.398,0.020999999999999998,0.0241,4,1.8
RPPMH ,LE3.4,2004-09-14T00:00:00Z,2004,9,LE3.4_2004,7.03,0.461,0.02,0.0378,3,1.4
RPPMH ,LE3.4,2004-10-14T00:00:00Z,2004,10,LE3.4_2004,8.99,0.414,0.063,0.0352,4,1.8
RPPMH ,LE3.4,2005-05-12T00:00:00Z,2005,5,LE3.4_2005,6.91,0.465,0.05,0.0272,3,1.8
RPPMH ,LE3.4,2005-06-09T00:00:00Z,2005,6,LE3.4_2005,8.51,0.465,0.013000000000000001,0.0296,4,1.5
RPPMH ,LE3.4,2005-07-07T00:00:00Z,2005,7,LE3.4_2005,7.42,0.442,0.015,0.0393,7,1.5
RPPMH ,LE3.4,2005-08-09T00:00:00Z,2005,8,LE3.4_2005,15.25,0.517,0.016,0.0532,6,1.4
RPPMH ,LE3.4,2005-09-12T00:00:00Z,2005,9,LE3.4_2005,10.16,0.431,0.032,0.0358,3,1.6
RPPMH ,LE3.4,2005-10-04T00:00:00Z,2005,10,LE3.4_2005,7.78,0.493,0.041,0.0323,3,1.6
RPPMH ,LE3.4,2006-05-23T00:00:00Z,2006,5,LE3.4_2006,8.63,0.445,0.013000000000000001,0.021,4,1.3
RPPMH ,LE3.4,2006-06-19T00:00:00Z,2006,6,LE3.4_2006,7.6,0.483,0.006,0.0315,6,1.3
RPPMH ,LE3.4,2006-07-12T00:00:00Z,2006,7,LE3.4_2006,8.67,0.478,0.012,0.0386,4,1.5
RPPMH ,LE3.4,2006-08-09T00:00:00Z,2006,8,LE3.4_2006,6.85,0.524,0.03,0.0503,5,1.2
RPPMH ,LE3.4,2006-09-13T00:00:00Z,2006,9,LE3.4_2006,6.53,0.54,0.085,0.0337,6,1.2
RPPMH ,LE3.4,2006-10-11T00:00:00Z,2006,10,LE3.4_2006,7.26,0.463,0.032,0.0311,4,1.8
RPPMH ,LE3.4,2007-05-09T00:00:00Z,2007,5,LE3.4_2007,4.72,0.662,0.022,0.0405,5,1.4
RPPMH ,LE3.4,2007-06-06T00:00:00Z,2007,6,LE3.4_2007,14.83,0.491,0.015,0.0336,5,1
RPPMH ,LE3.4,2007-07-11T00:00:00Z,2007,7,LE3.4_2007,7.73,0.502,0.017,0.0391,3,1.9
RPPMH ,LE3.4,2007-08-09T00:00:00Z,2007,8,LE3.4_2007,5.7,0.399,0.007,0.0338,4,1.7
RPPMH ,LE3.4,2007-09-12T00:00:00Z,2007,9,LE3.4_2007,7.14,0.529,0.072,0.0355,4,1.6
RPPMH ,LE3.4,2007-10-10T00:00:00Z,2007,10,LE3.4_2007,4.82,0.458,0.044,0.0287,12,1.7
RPPMH ,LE3.4,2008-05-14T00:00:00Z,2008,5,LE3.4_2008,8.26,0.535,0.022,0.0353,14,1
RPPMH ,LE3.4,2008-06-10T00:00:00Z,2008,6,LE3.4_2008,10.77,0.576,0.037,0.04,5,1.2
RPPMH ,LE3.4,2008-07-08T00:00:00Z,2008,7,LE3.4_2008,13.19,0.561,0.006,0.0509,3,1.6
RPPMH ,LE3.4,2008-08-12T00:00:00Z,2008,8,LE3.4_2008,12.94,0.511,0.008,0.0416,7,0.9
RPPMH ,LE3.4,2008-09-18T00:00:00Z,2008,9,LE3.4_2008,7.14,0.45,0.051,0.0343,3,2.1
RPPMH ,LE3.4,2008-10-15T00:00:00Z,2008,10,LE3.4_2008,4.41,0.597,0.013000000000000001,0.0343,7,2.2
RPPMH ,LE3.4,2009-05-12T00:00:00Z,2009,5,LE3.4_2009,5.75,0.397,0.012,0.023,3,2.2
RPPMH ,LE3.4,2009-06-10T00:00:00Z,2009,6,LE3.4_2009,5.7,0.434,0.008,0.143,4,1.3
RPPMH ,LE3.4,2009-07-14T00:00:00Z,2009,7,LE3.4_2009,9.74,0.469,0.013000000000000001,0.1076,3,2.3
RPPMH ,LE3.4,2009-08-11T00:00:00Z,2009,8,LE3.4_2009,5.61,0.363,0.006,0.037,4,1.8
RPPMH ,LE3.4,2009-09-28T00:00:00Z,2009,9,LE3.4_2009,4.09,0.48,0.107,0.0259,5,1.8
RPPMH ,LE3.4,2009-10-22T00:00:00Z,2009,10,LE3.4_2009,4.95,0.455,0.112,0.0232,6,2.5
RPPMH ,LE3.4,2010-05-11T00:00:00Z,2010,5,LE3.4_2010,12.7,0.51,0.059,0.028650000000000002,6,1.4
RPPMH ,LE3.4,2010-06-08T00:00:00Z,2010,6,LE3.4_2010,10.1,0.513,0.028,0.0394,11,1.3
RPPMH ,LE3.4,2010-07-13T00:00:00Z,2010,7,LE3.4_2010,11.6,0.512,0.035,0.0516,4,1
RPPMH ,LE3.4,2010-08-10T00:00:00Z,2010,8,LE3.4_2010,9.74,0.519,0.033,0.053,12,1.7
RPPMH ,LE3.4,2010-09-16T00:00:00Z,2010,9,LE3.4_2010,8.06,0.406,0.02,0.0226,4,1.2
RPPMH ,LE3.4,2010-10-13T00:00:00Z,2010,10,LE3.4_2010,7.48,0.306,0.059,0.025,4,1.4
RPPMH ,LE3.4,2011-05-10T00:00:00Z,2011,5,LE3.4_2011,4.56,0.413,0.020999999999999998,0.025,3,1.7
RPPMH ,LE3.4,2011-06-14T00:00:00Z,2011,6,LE3.4_2011,14.4,0.583,0.02,0.048,7,NA
RPPMH ,LE3.4,2011-07-12T00:00:00Z,2011,7,LE3.4_2011,16.9,0.577,0.073,0.0566,6,1.1
RPPMH ,LE3.4,2011-08-09T00:00:00Z,2011,8,LE3.4_2011,4.81,0.334,0.011,0.0358,4,1.5
RPPMH ,LE3.4,2011-09-13T00:00:00Z,2011,9,LE3.4_2011,11.7,0.491,0.014,0.045,6,0.8
RPPMH ,LE3.4,2011-10-25T00:00:00Z,2011,10,LE3.4_2011,8.85,NA,NA,NA,2,2.3
RPPMH ,LE3.4,2012-05-22T00:00:00Z,2012,5,LE3.4_2012,5.82,NA,NA,NA,23,1.3
RPPMH ,LE3.4,2012-07-17T00:00:00Z,2012,7,LE3.4_2012,8.83,NA,NA,NA,12,1.6
RPPMH ,LE3.4,2012-08-14T00:00:00Z,2012,8,LE3.4_2012,8.99,NA,NA,NA,9,1.5
RPPMH ,LE3.4,2012-09-11T00:00:00Z,2012,9,LE3.4_2012,7.46,NA,NA,NA,9,1.4
RPPMH ,LE3.4,2012-10-25T00:00:00Z,2012,10,LE3.4_2012,0.39,NA,NA,NA,9,1.6
RPPMH ,LE3.4,2013-05-14T00:00:00Z,2013,5,LE3.4_2013,4.75,NA,0.020999999999999998,NA,8,1.2
RPPMH ,LE3.4,2013-06-11T00:00:00Z,2013,6,LE3.4_2013,18.6,NA,0.167,NA,8,0.7
RPPMH ,LE3.4,2013-07-09T00:00:00Z,2013,7,LE3.4_2013,16.5,NA,0.71,NA,13,1.1
RPPMH ,LE3.4,2013-08-13T00:00:00Z,2013,8,LE3.4_2013,8.97,NA,0.025,NA,13,0.9
RPPMH ,LE3.4,2013-09-10T00:00:00Z,2013,9,LE3.4_2013,8.9,NA,0.0125,NA,27,NA
RPPMH ,LE3.4,2013-10-22T00:00:00Z,2013,10,LE3.4_2013,7.9,NA,0.058,NA,8,2
RPPMH ,LE3.4,2014-05-13T00:00:00Z,2014,5,LE3.4_2014,16.6,NA,0.0435,NA,7,0.8
RPPMH ,LE3.4,2014-06-10T00:00:00Z,2014,6,LE3.4_2014,32.3,NA,0.025,NA,11,1.1
RPPMH ,LE3.4,2014-07-08T00:00:00Z,2014,7,LE3.4_2014,11.4,NA,0.021,NA,16,1.1
RPPMH ,LE3.4,2014-08-14T00:00:00Z,2014,8,LE3.4_2014,10.3,NA,0.0185,NA,10,1.7
RPPMH ,LE3.4,2014-09-17T00:00:00Z,2014,9,LE3.4_2014,9.52,NA,0.038,NA,13,1.5
RPPMH ,LE3.4,2014-10-30T00:00:00Z,2014,10,LE3.4_2014,5.8,NA,0.019,NA,11,2.5
RPPMH ,LE3.4,2015-05-12T00:00:00Z,2015,5,LE3.4_2015,6.84,NA,0.0155,NA,19,0.9
RPPMH ,LE3.4,2015-06-09T00:00:00Z,2015,6,LE3.4_2015,15.4,NA,0.0465,NA,30,0.8
RPPMH ,LE3.4,2015-07-14T00:00:00Z,2015,7,LE3.4_2015,20.8,NA,0.0165,NA,31,1
RPPMH ,LE3.4,2015-08-12T00:00:00Z,2015,8,LE3.4_2015,14.3,NA,0.0415,NA,14,1.2
RPPMH ,LE3.4,2015-09-09T00:00:00Z,2015,9,LE3.4_2015,6.8,NA,0.008,NA,3,NA
RPPMH ,LE3.4,2015-10-15T00:00:00Z,2015,10,LE3.4_2015,8.17,NA,0.006,NA,15,1.7
RPPMH ,LE3.4,2016-05-10T00:00:00Z,2016,5,LE3.4_2016,4.84,NA,0.021,NA,11,1.4
RPPMH ,LE3.4,2016-06-15T00:00:00Z,2016,6,LE3.4_2016,8.85,NA,0.008,NA,8,1.1
RPPMH ,LE3.4,2016-07-21T00:00:00Z,2016,7,LE3.4_2016,10,NA,0.021,NA,19,1.5
RPPMH ,LE3.4,2016-08-09T00:00:00Z,2016,8,LE3.4_2016,11.3,NA,0.018,NA,6,1.5
RPPMH ,LE3.4,2016-09-13T00:00:00Z,2016,9,LE3.4_2016,38.4,NA,0.009,NA,12,1.3
RPPMH ,LE3.4,2016-10-12T00:00:00Z,2016,10,LE3.4_2016,17.1,NA,0.082,NA,16,NA
RPPMH ,LE3.4,2017-06-27T00:00:00Z,2017,6,LE3.4_2017,6.82,NA,0.0135,NA,12,1
RPPMH ,LE3.4,2017-07-11T00:00:00Z,2017,7,LE3.4_2017,6.57,NA,0.0225,NA,9,1.5
RPPMH ,LE3.4,2017-08-08T00:00:00Z,2017,8,LE3.4_2017,15.5,NA,0.009,NA,4,NA
RPPMH ,LE3.4,2017-09-12T00:00:00Z,2017,9,LE3.4_2017,6,NA,0.018,NA,6,1.7
RPPMH ,LE3.4,2018-05-08T00:00:00Z,2018,5,LE3.4_2018,5.61,NA,0.0235,NA,2,2
RPPMH ,LE3.4,2018-06-12T00:00:00Z,2018,6,LE3.4_2018,30.7,NA,0.028,NA,5,0.9
RPPMH ,LE3.4,2018-07-05T00:00:00Z,2018,7,LE3.4_2018,8.78,NA,0.01,NA,2,1.4
RPPMH ,LE3.4,2018-08-14T00:00:00Z,2018,8,LE3.4_2018,13.3,NA,0.01,NA,7,0.7
RPPMH ,LE3.4,2018-09-11T00:00:00Z,2018,9,LE3.4_2018,16.8,NA,0.009,NA,4,0.8
RPPMH ,LE3.4,2018-10-10T00:00:00Z,2018,10,LE3.4_2018,15.7,NA,0.009,NA,5,0.8
RPPMH ,LE3.4,2019-05-14T00:00:00Z,2019,5,LE3.4_2019,11.4,NA,0.207,NA,3,1
RPPMH ,LE3.4,2019-06-13T00:00:00Z,2019,6,LE3.4_2019,20.3,0.554,0.041,NA,8,0.8
RPPMH ,LE3.4,2019-07-16T00:00:00Z,2019,7,LE3.4_2019,17.5,0.692,0.006,NA,6,0.9
RPPMH ,LE3.4,2019-08-15T00:00:00Z,2019,8,LE3.4_2019,28.1,0.681,0.035,NA,4,1
RPPMH ,LE3.4,2019-09-17T00:00:00Z,2019,9,LE3.4_2019,8.76,NA,0.032,NA,4,1.3
RPPMH ,LE3.4,2019-10-23T00:00:00Z,2019,10,LE3.4_2019,6.71,NA,0.043,NA,3,1.8
RPPMH ,LE3.4,2020-07-13T00:00:00Z,2020,7,LE3.4_2020,15.8,NA,0.011,NA,3,1.2
RPPMH ,LE3.4,2020-08-11T00:00:00Z,2020,8,LE3.4_2020,6.48,NA,0.011,NA,2,1.1
RPPMH ,LE3.4,2020-09-17T00:00:00Z,2020,9,LE3.4_2020,13.6,NA,0.0125,NA,5,0.8
RPPMH ,LE3.4,2020-10-07T00:00:00Z,2020,10,LE3.4_2020,9.95,NA,0.009,NA,3,1.5
RPPMH ,LE3.4,2021-05-11T00:00:00Z,2021,5,LE3.4_2021,24.1,0.6,0.0185,NA,9,1
RPPMH ,LE3.4,2021-06-15T00:00:00Z,2021,6,LE3.4_2021,25.6,0.635,0.01,NA,6,0.9
RPPMH ,LE3.4,2021-07-13T00:00:00Z,2021,7,LE3.4_2021,7.97,NA,0.008,NA,1.17,1.5
RPPMH ,LE3.4,2021-08-10T00:00:00Z,2021,8,LE3.4_2021,49,0.913,0.0115,NA,6,1.4
RPPMH ,LE3.4,2021-09-14T00:00:00Z,2021,9,LE3.4_2021,16.1,NA,0.006,NA,4,1.2
RPPMH ,LE3.4,2021-10-13T00:00:00Z,2021,10,LE3.4_2021,5.18,NA,0.103,NA,3,1.4
RPPMH ,LE3.4,2022-06-29T00:00:00Z,2022,6,LE3.4_2022,6.46,NA,0.055,0.0422,3,1.3
RPPMH ,LE3.4,2022-07-12T00:00:00Z,2022,7,LE3.4_2022,13,0.53,0.01,0.053,2,1.1
RPPMH ,LE3.4,2022-08-09T00:00:00Z,2022,8,LE3.4_2022,23.4,0.648,0.01,0.068,13,1.3
RPPMH ,LE3.4,2022-10-12T00:00:00Z,2022,10,LE3.4_2022,7.14,0.447,0.007,0.02205,4,1.4
RPPMH ,LE3.4,2023-05-11T00:00:00Z,2023,5,LE3.4_2023,3.56,0.39,0.014499999999999999,0.021,2,2.2
RPPMH ,LE3.4,2023-06-13T00:00:00Z,2023,6,LE3.4_2023,5.11,0.406,0.0115,0.0248,3,1.5
RPPMH ,LE3.4,2023-07-11T00:00:00Z,2023,7,LE3.4_2023,38.8,0.791,0.0063750000000000005,0.0746,3,1.3
RPPMH ,LE3.4,2023-08-09T00:00:00Z,2023,8,LE3.4_2023,10,0.505,0.024175,0.0381,3,1
RPPMH ,LE3.4,2023-09-12T00:00:00Z,2023,9,LE3.4_2023,9.52,0.511,0.011,0.0418,4,1.2
RPPMH ,LE3.4,2023-10-11T00:00:00Z,2023,10,LE3.4_2023,8.12,0.485,0.072,0.0312,3,2
RPPMH ,RET3.1,2000-05-11T00:00:00Z,2000,5,RET3.1_2000,33.04,0.972,0.032,0.179,116,0.2
RPPMH ,RET3.1,2000-06-08T00:00:00Z,2000,6,RET3.1_2000,10.49,0.556,0.009999999999999998,0.092,38,0.6
RPPMH ,RET3.1,2000-07-06T00:00:00Z,2000,7,RET3.1_2000,23.09,1.009,0.009000000000000001,0.135,94,0.4
RPPMH ,RET3.1,2000-07-20T00:00:00Z,2000,7,RET3.1_2000,NA,NA,NA,NA,NA,0.4
RPPMH ,RET3.1,2000-08-10T00:00:00Z,2000,8,RET3.1_2000,17.25,0.536,0.011,0.055,22,0.6
RPPMH ,RET3.1,2000-08-24T00:00:00Z,2000,8,RET3.1_2000,NA,NA,NA,NA,NA,0.5
RPPMH ,RET3.1,2000-09-12T00:00:00Z,2000,9,RET3.1_2000,19.06,0.578,0.008,0.061,37,0.3
RPPMH ,RET3.1,2000-10-12T00:00:00Z,2000,10,RET3.1_2000,14.99,0.582,0.017,0.08,47,0.3
RPPMH ,RET3.1,2001-05-10T00:00:00Z,2001,5,RET3.1_2001,23.3,0.793,0.016,0.138,65,0.3
RPPMH ,RET3.1,2001-06-07T00:00:00Z,2001,6,RET3.1_2001,22.09,0.697,0.023,0.13,69,0.3
RPPMH ,RET3.1,2001-07-12T00:00:00Z,2001,7,RET3.1_2001,15.18,0.641,0.009000000000000001,0.0639,30,0.4
RPPMH ,RET3.1,2001-08-09T00:00:00Z,2001,8,RET3.1_2001,13.94,0.543,0.008,0.0649,19,NA
RPPMH ,RET3.1,2001-09-06T00:00:00Z,2001,9,RET3.1_2001,17.32,0.649,0.009999999999999998,0.0856,28,0.2
RPPMH ,RET3.1,2001-10-04T00:00:00Z,2001,10,RET3.1_2001,10.22,0.571,0.011,0.0742,26,0.5
RPPMH ,RET3.1,2002-05-16T00:00:00Z,2002,5,RET3.1_2002,16.93,0.581,0.009000000000000001,NA,32,0.3
RPPMH ,RET3.1,2002-06-13T00:00:00Z,2002,6,RET3.1_2002,12.26,0.503,0.006,0.0664,25,0.4
RPPMH ,RET3.1,2002-07-11T00:00:00Z,2002,7,RET3.1_2002,14.44,0.713,0.04,0.0858,63,0.3
RPPMH ,RET3.1,2002-08-07T00:00:00Z,2002,8,RET3.1_2002,14.88,0.718,0.009999999999999998,0.1059,65,0.4
RPPMH ,RET3.1,2002-09-12T00:00:00Z,2002,9,RET3.1_2002,11.07,0.6154999999999999,0.008,0.08,32,0.5
RPPMH ,RET3.1,2002-10-10T00:00:00Z,2002,10,RET3.1_2002,10.56,0.629,0.026,0.07,28,0.7
RPPMH ,RET3.1,2003-05-15T00:00:00Z,2003,5,RET3.1_2003,24.87,1.1564999999999999,0.264,0.09,115,NA
RPPMH ,RET3.1,2003-06-12T00:00:00Z,2003,6,RET3.1_2003,10.36,0.971,0.483,0.08,82,0.2
RPPMH ,RET3.1,2003-07-10T00:00:00Z,2003,7,RET3.1_2003,19.47,1.0135,0.04,0.04,35,0.3
RPPMH ,RET3.1,2003-08-14T00:00:00Z,2003,8,RET3.1_2003,16.7,1.303,0.015,0.06,44,0.3
RPPMH ,RET3.1,2003-09-11T00:00:00Z,2003,9,RET3.1_2003,14.51,1.1526666666666667,0.007,0.05,20,0.4
RPPMH ,RET3.1,2003-10-09T00:00:00Z,2003,10,RET3.1_2003,12.44,1.4344999999999999,0.481,0.07,28,0.2
RPPMH ,RET3.1,2004-05-06T00:00:00Z,2004,5,RET3.1_2004,28.43,1.189,0.278,0.1854,106,0.2
RPPMH ,RET3.1,2004-06-03T00:00:00Z,2004,6,RET3.1_2004,23.96,0.761,0.083,0.1155,48,0.4
RPPMH ,RET3.1,2004-07-08T00:00:00Z,2004,7,RET3.1_2004,12.87,1.077,0.009000000000000001,0.09,31,0.4
RPPMH ,RET3.1,2004-08-05T00:00:00Z,2004,8,RET3.1_2004,23.78,1.3523333333333334,0.006,0.11,69,0.3
RPPMH ,RET3.1,2004-09-14T00:00:00Z,2004,9,RET3.1_2004,26.34,1.1260000000000001,0.012,0.1,17,0.5
RPPMH ,RET3.1,2004-10-14T00:00:00Z,2004,10,RET3.1_2004,15.34,1.1635,0.157,0.1,18,0.4
RPPMH ,RET3.1,2005-05-12T00:00:00Z,2005,5,RET3.1_2005,21.82,0.793,0.009999999999999998,0.22,98,0.2
RPPMH ,RET3.1,2005-06-09T00:00:00Z,2005,6,RET3.1_2005,8.53,0.552,0.03,0.12,36,0.4
RPPMH ,RET3.1,2005-07-07T00:00:00Z,2005,7,RET3.1_2005,17.64,1.4196666666666666,0.012,0.12,27,0.4
RPPMH ,RET3.1,2005-08-11T00:00:00Z,2005,8,RET3.1_2005,19.94,1.015,0.009000000000000001,0.09,21,0.4
RPPMH ,RET3.1,2005-09-12T00:00:00Z,2005,9,RET3.1_2005,14.93,0.8803333333333333,0.009000000000000001,0.06,15,0.6
RPPMH ,RET3.1,2005-10-11T00:00:00Z,2005,10,RET3.1_2005,NA,1.0145,0.049,0.09,33,0.3
RPPMH ,RET3.1,2006-05-04T00:00:00Z,2006,5,RET3.1_2006,12.64,0.7765,0.025,0.06,24,0.3
RPPMH ,RET3.1,2006-06-15T00:00:00Z,2006,6,RET3.1_2006,8.72,0.984,0.071,0.12,46,0.4
RPPMH ,RET3.1,2006-07-12T00:00:00Z,2006,7,RET3.1_2006,10.96,0.999,0.007,0.06,33,0.4
RPPMH ,RET3.1,2006-08-09T00:00:00Z,2006,8,RET3.1_2006,8.85,1.082,0.02,0.09,18,0.4
RPPMH ,RET3.1,2006-09-13T00:00:00Z,2006,9,RET3.1_2006,10.54,0.604,0.006,0.07,24,0.5
RPPMH ,RET3.1,2006-10-11T00:00:00Z,2006,10,RET3.1_2006,18.62,0.8726666666666667,0.006,0.07,31,0.3
RPPMH ,RET3.1,2007-06-06T00:00:00Z,2007,6,RET3.1_2007,17.73,0.63,0.007,0.0982,41,0.5
RPPMH ,RET3.1,2007-07-11T00:00:00Z,2007,7,RET3.1_2007,13.47,0.841,0.034,0.0911,20,0.5
RPPMH ,RET3.1,2007-08-08T00:00:00Z,2007,8,RET3.1_2007,12.18,0.682,0.013000000000000001,0.0866,33,0.3
RPPMH ,RET3.1,2007-09-12T00:00:00Z,2007,9,RET3.1_2007,11.93,0.748,0.052,0.0894,23,0.4
RPPMH ,RET3.1,2007-10-10T00:00:00Z,2007,10,RET3.1_2007,9.61,0.564,0.028,0.0749,24,0.4
RPPMH ,RET3.1,2008-05-13T00:00:00Z,2008,5,RET3.1_2008,7.89,0.786,0.375,0.1111,35,0.2
RPPMH ,RET3.1,2008-06-10T00:00:00Z,2008,6,RET3.1_2008,20.74,0.739,0.041,0.0848,46,0.2
RPPMH ,RET3.1,2008-07-08T00:00:00Z,2008,7,RET3.1_2008,20.79,0.672,0.006,0.0884,29,0.3
RPPMH ,RET3.1,2008-08-12T00:00:00Z,2008,8,RET3.1_2008,16.29,0.924,0.007,0.0952,25,0.4
RPPMH ,RET3.1,2008-09-30T00:00:00Z,2008,9,RET3.1_2008,NA,0.756,0.007,0.079,22,NA
RPPMH ,RET3.1,2008-10-15T00:00:00Z,2008,10,RET3.1_2008,7.76,0.498,0.009999999999999998,0.0458,10,0.5
RPPMH ,RET3.1,2009-05-12T00:00:00Z,2009,5,RET3.1_2009,12.37,1.014,0.343,0.1496,99,0.2
RPPMH ,RET3.1,2009-06-09T00:00:00Z,2009,6,RET3.1_2009,29.62,0.729,0.071,0.0993,52,0.2
RPPMH ,RET3.1,2009-07-14T00:00:00Z,2009,7,RET3.1_2009,12.18,0.781,0.026,0.065,36,0.4
RPPMH ,RET3.1,2009-08-11T00:00:00Z,2009,8,RET3.1_2009,30.17,0.723,0.006,0.0718,44,NA
RPPMH ,RET3.1,2009-09-09T00:00:00Z,2009,9,RET3.1_2009,10.5,0.696,0.028,0.0984,42,0.4
RPPMH ,RET3.1,2009-10-14T00:00:00Z,2009,10,RET3.1_2009,10.13,NA,NA,NA,27,0.4
RPPMH ,RET3.1,2010-05-11T00:00:00Z,2010,5,RET3.1_2010,12.7,0.55,0.032,0.0682,38,0.3
RPPMH ,RET3.1,2010-06-08T00:00:00Z,2010,6,RET3.1_2010,15.4,0.511,0.022,0.0716,37,0.3
RPPMH ,RET3.1,2010-07-13T00:00:00Z,2010,7,RET3.1_2010,15.3,0.556,0.033,0.0764,22,0.5
RPPMH ,RET3.1,2010-08-10T00:00:00Z,2010,8,RET3.1_2010,9.98,0.571,0.012,0.0891,18,0.7
RPPMH ,RET3.1,2010-09-16T00:00:00Z,2010,9,RET3.1_2010,9.13,0.612,0.011,0.0596,23,0.4
RPPMH ,RET3.1,2010-10-13T00:00:00Z,2010,10,RET3.1_2010,9.79,0.646,0.009,0.082,27,0.4
RPPMH ,RET3.1,2011-05-10T00:00:00Z,2011,5,RET3.1_2011,8.38,0.808,0.297,0.1023,53,0.2
RPPMH ,RET3.1,2011-06-14T00:00:00Z,2011,6,RET3.1_2011,16.4,0.534,0.009999999999999998,0.0696,41,NA
RPPMH ,RET3.1,2011-07-12T00:00:00Z,2011,7,RET3.1_2011,15.1,0.615,0.006,0.078,38,0.3
RPPMH ,RET3.1,2011-08-09T00:00:00Z,2011,8,RET3.1_2011,16,0.653,0.006,0.0924,21,0.3
RPPMH ,RET3.1,2011-09-13T00:00:00Z,2011,9,RET3.1_2011,19.8,0.702,0.027,0.0976,33,0.2
RPPMH ,RET3.1,2011-10-25T00:00:00Z,2011,10,RET3.1_2011,14.7,NA,NA,NA,28,0.4
RPPMH ,RET3.1,2012-05-22T00:00:00Z,2012,5,RET3.1_2012,12.6,NA,0.006,NA,24,0.3
RPPMH ,RET3.1,2012-07-17T00:00:00Z,2012,7,RET3.1_2012,18,NA,0.006,0.0682,25,0.4
RPPMH ,RET3.1,2012-08-14T00:00:00Z,2012,8,RET3.1_2012,24.6,NA,0.008,0.0944,37,0.3
RPPMH ,RET3.1,2012-09-11T00:00:00Z,2012,9,RET3.1_2012,12.9,NA,0.007,0.0814,24,0.4
RPPMH ,RET3.1,2012-10-25T00:00:00Z,2012,10,RET3.1_2012,7.81,NA,NA,0.0561,13,0.5
RPPMH ,RET3.1,2013-05-14T00:00:00Z,2013,5,RET3.1_2013,36.4,0.634,0.00525,NA,69,0.1
RPPMH ,RET3.1,2013-06-11T00:00:00Z,2013,6,RET3.1_2013,21.6,0.627,0.007,NA,33,0.2
RPPMH ,RET3.1,2013-07-09T00:00:00Z,2013,7,RET3.1_2013,19.1,NA,0.009,NA,29,0.3
RPPMH ,RET3.1,2013-08-13T00:00:00Z,2013,8,RET3.1_2013,24.4,0.678,0.008,NA,25,0.2
RPPMH ,RET3.1,2013-09-10T00:00:00Z,2013,9,RET3.1_2013,19.9,0.813,0.0185,NA,61,NA
RPPMH ,RET3.1,2013-10-22T00:00:00Z,2013,10,RET3.1_2013,12.2,NA,0.048,NA,21,0.7
RPPMH ,RET3.1,2014-05-13T00:00:00Z,2014,5,RET3.1_2014,22.6,0.874,0.256,NA,38,0.3
RPPMH ,RET3.1,2014-06-10T00:00:00Z,2014,6,RET3.1_2014,21.8,0.738,0.012,NA,31,0.2
RPPMH ,RET3.1,2014-07-08T00:00:00Z,2014,7,RET3.1_2014,40.8,0.713,0.01,0.073,15,0.4
RPPMH ,RET3.1,2014-08-14T00:00:00Z,2014,8,RET3.1_2014,23.5,0.852,0.0205,0.0879,32,0.4
RPPMH ,RET3.1,2014-09-17T00:00:00Z,2014,9,RET3.1_2014,19,0.648,0.008,0.0742,22,0.4
RPPMH ,RET3.1,2014-10-30T00:00:00Z,2014,10,RET3.1_2014,13.3,NA,0.00375,0.0718,32,0.4
RPPMH ,RET3.1,2015-05-12T00:00:00Z,2015,5,RET3.1_2015,14.8,0.563,0.008,NA,30,0.2
RPPMH ,RET3.1,2015-06-09T00:00:00Z,2015,6,RET3.1_2015,18.4,0.546,0.0445,NA,48,0.2
RPPMH ,RET3.1,2015-07-14T00:00:00Z,2015,7,RET3.1_2015,19.1,0.634,0.018,0.0766,36,0.5
